temperature,humidity,datetime
22.0,40.0,2022-10-22 17:46:59.773010
22.0,40.0,2022-10-22 17:47:00.299336
22.0,40.0,2022-10-22 17:47:00.825242
22.0,40.0,2022-10-22 17:47:01.351149
22.0,40.0,2022-10-22 17:47:01.877151
22.0,40.0,2022-10-22 17:47:02.403061
22.0,40.0,2022-10-22 17:47:02.929333
22.0,40.0,2022-10-22 17:47:03.455257
22.0,40.0,2022-10-22 17:47:03.981526
22.0,40.0,2022-10-22 17:47:04.507469
22.0,40.0,2022-10-22 17:47:05.033784
22.0,40.0,2022-10-22 17:47:05.559457
22.0,40.0,2022-10-22 17:47:06.085365
22.0,40.0,2022-10-22 17:47:06.611675
22.0,40.0,2022-10-22 17:47:09.665200
22.0,40.0,2022-10-22 17:47:10.190981
22.0,40.0,2022-10-22 17:47:10.717010
22.0,40.0,2022-10-22 17:47:11.242931
22.0,40.0,2022-10-22 17:47:11.768831
22.0,40.0,2022-10-22 17:47:12.294520
22.0,40.0,2022-10-22 17:47:12.820322
22.0,40.0,2022-10-22 17:47:13.346324
22.0,40.0,2022-10-22 17:47:13.872242
22.0,40.0,2022-10-22 17:47:14.398132
22.0,40.0,2022-10-22 17:47:14.923851
22.0,40.0,2022-10-22 17:47:15.449764
22.0,40.0,2022-10-22 17:47:15.975672
22.0,40.0,2022-10-22 17:47:16.501620
22.0,40.0,2022-10-22 17:47:17.027756
22.0,40.0,2022-10-22 17:47:17.554079
22.0,40.0,2022-10-22 17:47:18.079987
22.0,40.0,2022-10-22 17:47:18.605876
22.0,40.0,2022-10-22 17:47:19.131559
22.0,40.0,2022-10-22 17:47:19.657930
22.0,40.0,2022-10-22 17:47:20.183859
22.0,40.0,2022-10-22 17:47:20.709769
22.0,40.0,2022-10-22 17:47:21.235712
22.0,40.0,2022-10-22 17:47:21.761609
22.0,40.0,2022-10-22 17:47:22.287949
22.0,40.0,2022-10-22 17:47:22.813850
22.0,40.0,2022-10-22 17:47:23.339765
22.0,40.0,2022-10-22 17:47:23.865659
22.0,40.0,2022-10-22 17:47:24.391636
22.0,40.0,2022-10-22 17:47:24.917896
22.0,40.0,2022-10-22 17:47:25.443029
22.0,40.0,2022-10-22 17:47:25.969271
22.0,40.0,2022-10-22 17:47:26.494416
22.0,40.0,2022-10-22 17:47:27.020335
22.0,40.0,2022-10-22 17:47:27.546305
22.0,40.0,2022-10-22 17:47:28.072205
22.0,40.0,2022-10-22 17:47:28.598517
22.0,40.0,2022-10-22 17:47:29.124850
22.0,40.0,2022-10-22 17:47:29.650791
22.0,40.0,2022-10-22 17:47:30.176992
22.0,40.0,2022-10-22 17:47:30.702859
22.0,40.0,2022-10-22 17:47:31.228713
22.0,40.0,2022-10-22 17:47:31.754587
22.0,40.0,2022-10-22 17:47:32.280443
22.0,40.0,2022-10-22 17:47:32.806341
22.0,40.0,2022-10-22 17:47:33.332170
22.0,40.0,2022-10-22 17:47:33.857997
22.0,40.0,2022-10-22 17:47:34.383822
22.0,40.0,2022-10-22 17:47:34.909461
22.0,40.0,2022-10-22 17:47:35.435306
22.0,40.0,2022-10-22 17:47:35.961119
22.0,40.0,2022-10-22 17:47:36.486842
22.0,40.0,2022-10-22 17:47:37.012690
22.0,40.0,2022-10-22 17:47:37.538556
22.0,40.0,2022-10-22 17:47:38.064390
22.0,40.0,2022-10-22 17:47:38.590222
22.0,40.0,2022-10-22 17:47:39.116092
22.0,40.0,2022-10-22 17:47:39.641943
22.0,40.0,2022-10-22 17:47:40.167820
22.0,40.0,2022-10-22 17:47:40.693678
22.0,40.0,2022-10-22 17:47:41.219512
22.0,40.0,2022-10-22 17:47:41.745340
22.0,40.0,2022-10-22 17:47:42.271168
22.0,40.0,2022-10-22 17:47:45.327948
22.0,40.0,2022-10-22 17:47:45.853857
22.0,40.0,2022-10-22 17:47:46.379920
22.0,40.0,2022-10-22 17:47:46.906006
22.0,40.0,2022-10-22 17:47:47.432086
22.0,40.0,2022-10-22 17:47:47.958238
22.0,40.0,2022-10-22 17:47:48.484361
22.0,40.0,2022-10-22 17:47:49.010269
22.0,40.0,2022-10-22 17:47:49.536888
22.0,40.0,2022-10-22 17:47:50.063210
22.0,40.0,2022-10-22 17:47:50.589754
22.0,40.0,2022-10-22 17:47:51.116390
22.0,40.0,2022-10-22 17:47:51.642927
22.0,40.0,2022-10-22 17:47:52.169482
22.0,40.0,2022-10-22 17:47:52.695686
22.0,40.0,2022-10-22 17:47:53.222188
22.0,40.0,2022-10-22 17:47:53.748379
22.0,40.0,2022-10-22 17:47:54.274896
22.0,40.0,2022-10-22 17:47:54.801021
22.0,40.0,2022-10-22 17:47:55.327555
22.0,40.0,2022-10-22 17:47:55.854057
22.0,40.0,2022-10-22 17:47:56.380563
22.0,40.0,2022-10-22 17:47:56.907214
22.0,40.0,2022-10-22 17:47:57.433779
22.0,40.0,2022-10-22 17:48:00.487867
22.0,40.0,2022-10-22 17:48:01.013898
22.0,40.0,2022-10-22 17:48:01.541186
22.0,40.0,2022-10-22 17:48:02.067572
22.0,40.0,2022-10-22 17:48:05.121972
22.0,40.0,2022-10-22 17:48:05.648025
22.0,40.0,2022-10-22 17:48:06.174681
22.0,40.0,2022-10-22 17:48:06.700857
22.0,40.0,2022-10-22 17:48:09.757987
22.0,40.0,2022-10-22 17:48:10.284034
22.0,40.0,2022-10-22 17:48:10.810516
22.0,40.0,2022-10-22 17:48:11.335842
22.0,40.0,2022-10-22 17:48:11.862321
22.0,40.0,2022-10-22 17:48:12.387663
22.0,40.0,2022-10-22 17:48:12.914186
22.0,40.0,2022-10-22 17:48:13.440122
22.0,40.0,2022-10-22 17:48:13.966333
22.0,40.0,2022-10-22 17:48:14.492467
22.0,40.0,2022-10-22 17:48:15.018636
22.0,40.0,2022-10-22 17:48:15.544778
22.0,40.0,2022-10-22 17:48:16.070890
22.0,40.0,2022-10-22 17:48:16.596856
22.0,40.0,2022-10-22 17:48:17.123178
22.0,40.0,2022-10-22 17:48:17.649298
22.0,40.0,2022-10-22 17:48:18.175866
22.0,40.0,2022-10-22 17:48:18.702056
22.0,40.0,2022-10-22 17:48:19.228575
22.0,40.0,2022-10-22 17:48:19.754744
22.0,40.0,2022-10-22 17:48:20.281274
22.0,40.0,2022-10-22 17:48:20.807472
22.0,40.0,2022-10-22 17:48:21.334221
22.0,40.0,2022-10-22 17:48:21.860348
22.0,40.0,2022-10-22 17:48:22.386552
22.0,40.0,2022-10-22 17:48:25.441047
22.0,40.0,2022-10-22 17:48:25.967237
22.0,40.0,2022-10-22 17:48:26.493727
22.0,40.0,2022-10-22 17:48:27.019632
22.0,40.0,2022-10-22 17:48:27.546238
22.0,40.0,2022-10-22 17:48:28.072376
22.0,40.0,2022-10-22 17:48:28.598896
22.0,40.0,2022-10-22 17:48:29.125028
22.0,40.0,2022-10-22 17:48:29.651088
22.0,40.0,2022-10-22 17:48:30.177359
22.0,40.0,2022-10-22 17:48:30.703497
22.0,40.0,2022-10-22 17:48:31.229582
22.0,40.0,2022-10-22 17:48:31.755716
22.0,40.0,2022-10-22 17:48:32.281858
22.0,40.0,2022-10-22 17:48:32.807922
22.0,40.0,2022-10-22 17:48:33.334061
22.0,40.0,2022-10-22 17:48:33.860202
22.0,40.0,2022-10-22 17:48:34.386419
22.0,40.0,2022-10-22 17:48:37.440185
22.0,40.0,2022-10-22 17:48:37.966202
22.0,40.0,2022-10-22 17:48:38.492494
22.0,40.0,2022-10-22 17:48:39.018451
22.0,40.0,2022-10-22 17:48:44.603104
22.0,40.0,2022-10-22 17:48:45.128762
22.0,40.0,2022-10-22 17:48:45.654730
22.0,40.0,2022-10-22 17:48:46.180679
22.0,40.0,2022-10-22 17:48:46.706925
22.0,40.0,2022-10-22 17:48:47.233257
22.0,40.0,2022-10-22 17:48:47.759576
22.0,40.0,2022-10-22 17:48:48.285533
22.0,40.0,2022-10-22 17:48:48.811514
22.0,40.0,2022-10-22 17:48:49.337569
22.0,40.0,2022-10-22 17:48:52.395380
22.0,40.0,2022-10-22 17:48:52.922538
22.0,40.0,2022-10-22 17:48:53.448494
22.0,40.0,2022-10-22 17:48:53.974450
22.0,40.0,2022-10-22 17:48:54.500415
22.0,40.0,2022-10-22 17:48:55.026490
22.0,40.0,2022-10-22 17:48:55.552436
22.0,40.0,2022-10-22 17:48:56.078388
22.0,40.0,2022-10-22 17:48:56.604342
22.0,40.0,2022-10-22 17:48:57.130782
22.0,40.0,2022-10-22 17:49:00.184630
22.0,40.0,2022-10-22 17:49:00.710423
22.0,40.0,2022-10-22 17:49:01.236523
22.0,40.0,2022-10-22 17:49:04.293664
22.0,40.0,2022-10-22 17:49:04.819465
22.0,40.0,2022-10-22 17:49:05.345460
22.0,40.0,2022-10-22 17:49:05.871403
22.0,40.0,2022-10-22 17:49:06.397394
22.0,40.0,2022-10-22 17:49:06.923348
22.0,40.0,2022-10-22 17:49:07.449337
22.0,40.0,2022-10-22 17:49:07.975715
22.0,40.0,2022-10-22 17:49:08.501691
22.0,40.0,2022-10-22 17:49:09.027690
22.0,40.0,2022-10-22 17:49:12.081463
22.0,40.0,2022-10-22 17:49:12.607429
22.0,40.0,2022-10-22 17:49:13.133373
22.0,40.0,2022-10-22 17:49:13.659319
22.0,40.0,2022-10-22 17:49:14.185075
22.0,40.0,2022-10-22 17:49:14.711053
22.0,40.0,2022-10-22 17:49:15.237082
22.0,40.0,2022-10-22 17:49:15.763392
22.0,40.0,2022-10-22 17:49:16.290421
22.0,40.0,2022-10-22 17:49:16.816441
22.0,40.0,2022-10-22 17:49:17.342392
22.0,40.0,2022-10-22 17:49:17.868347
22.0,40.0,2022-10-22 17:49:18.394349
22.0,40.0,2022-10-22 17:49:18.920299
22.0,40.0,2022-10-22 17:49:19.446652
22.0,40.0,2022-10-22 17:49:19.972872
22.0,40.0,2022-10-22 17:49:20.499691
22.0,41.0,2022-10-22 17:49:21.025891
22.0,41.0,2022-10-22 17:49:21.552027
22.0,41.0,2022-10-22 17:49:22.078133
22.0,41.0,2022-10-22 17:49:22.604270
22.0,40.0,2022-10-22 17:49:25.663294
22.0,40.0,2022-10-22 17:49:26.188906
22.0,41.0,2022-10-22 17:49:26.714988
22.0,41.0,2022-10-22 17:49:27.241048
22.0,41.0,2022-10-22 17:49:27.767184
22.0,41.0,2022-10-22 17:49:28.293253
22.0,41.0,2022-10-22 17:49:28.819696
22.0,40.0,2022-10-22 17:49:31.873843
22.0,41.0,2022-10-22 17:49:32.399682
22.0,41.0,2022-10-22 17:49:32.925485
22.0,41.0,2022-10-22 17:49:33.451543
22.0,40.0,2022-10-22 17:49:39.036747
22.0,40.0,2022-10-22 17:49:42.093768
22.0,41.0,2022-10-22 17:49:42.619651
22.0,41.0,2022-10-22 17:49:43.145695
22.0,41.0,2022-10-22 17:49:43.671771
22.0,41.0,2022-10-22 17:49:44.197862
22.0,41.0,2022-10-22 17:49:44.723739
22.0,41.0,2022-10-22 17:49:45.249785
22.0,41.0,2022-10-22 17:49:45.775912
22.0,41.0,2022-10-22 17:49:46.301961
22.0,41.0,2022-10-22 17:49:46.828014
22.0,40.0,2022-10-22 17:49:49.881793
22.0,41.0,2022-10-22 17:49:50.407695
22.0,41.0,2022-10-22 17:49:50.933523
22.0,41.0,2022-10-22 17:49:51.459579
22.0,41.0,2022-10-22 17:49:51.985627
22.0,41.0,2022-10-22 17:49:52.511676
22.0,41.0,2022-10-22 17:49:53.037800
22.0,41.0,2022-10-22 17:49:53.563846
22.0,41.0,2022-10-22 17:49:54.089863
22.0,41.0,2022-10-22 17:49:54.615901
22.0,41.0,2022-10-22 17:49:55.141945
22.0,41.0,2022-10-22 17:49:55.668053
22.0,41.0,2022-10-22 17:49:56.194142
22.0,41.0,2022-10-22 17:49:56.720181
22.0,41.0,2022-10-22 17:49:57.246295
22.0,41.0,2022-10-22 17:49:57.772342
22.0,41.0,2022-10-22 17:49:58.298401
22.0,41.0,2022-10-22 17:49:58.824397
22.0,41.0,2022-10-22 17:49:59.350418
22.0,41.0,2022-10-22 17:49:59.876559
22.0,41.0,2022-10-22 17:50:00.402616
22.0,41.0,2022-10-22 17:50:00.928770
22.0,40.0,2022-10-22 17:50:03.982611
22.0,41.0,2022-10-22 17:50:04.508587
22.0,41.0,2022-10-22 17:50:05.034684
22.0,41.0,2022-10-22 17:50:05.560758
22.0,41.0,2022-10-22 17:50:06.086883
22.0,41.0,2022-10-22 17:50:06.612971
22.0,41.0,2022-10-22 17:50:07.139022
22.0,41.0,2022-10-22 17:50:07.665146
22.0,41.0,2022-10-22 17:50:08.191226
22.0,41.0,2022-10-22 17:50:08.717352
22.0,41.0,2022-10-22 17:50:09.243409
22.0,41.0,2022-10-22 17:50:09.769489
22.0,41.0,2022-10-22 17:50:10.295534
22.0,41.0,2022-10-22 17:50:10.821577
22.0,41.0,2022-10-22 17:50:11.347664
22.0,41.0,2022-10-22 17:50:11.873922
22.0,41.0,2022-10-22 17:50:12.399956
22.0,41.0,2022-10-22 17:50:12.926020
22.0,41.0,2022-10-22 17:50:13.452108
22.0,41.0,2022-10-22 17:50:13.978165
22.0,41.0,2022-10-22 17:50:14.504242
22.0,41.0,2022-10-22 17:50:15.030316
21.0,40.0,2022-10-22 17:50:18.087667
22.0,40.0,2022-10-22 17:50:18.613456
21.0,40.0,2022-10-22 17:50:19.139412
21.0,40.0,2022-10-22 17:50:19.665364
21.0,40.0,2022-10-22 17:50:20.191363
21.0,40.0,2022-10-22 17:50:20.717391
21.0,40.0,2022-10-22 17:50:21.243348
21.0,40.0,2022-10-22 17:50:21.769338
21.0,40.0,2022-10-22 17:50:22.295280
21.0,40.0,2022-10-22 17:50:22.821011
21.0,40.0,2022-10-22 17:50:23.347388
21.0,40.0,2022-10-22 17:50:23.873102
21.0,40.0,2022-10-22 17:50:24.399064
21.0,40.0,2022-10-22 17:50:24.925032
21.0,40.0,2022-10-22 17:50:25.451018
21.0,40.0,2022-10-22 17:50:25.977049
21.0,40.0,2022-10-22 17:50:26.503030
21.0,40.0,2022-10-22 17:50:27.028987
21.0,40.0,2022-10-22 17:50:27.554937
21.0,40.0,2022-10-22 17:50:28.080899
21.0,40.0,2022-10-22 17:50:28.606926
21.0,40.0,2022-10-22 17:50:29.132873
21.0,40.0,2022-10-22 17:50:29.658869
21.0,40.0,2022-10-22 17:50:30.184860
21.0,40.0,2022-10-22 17:50:30.710810
21.0,40.0,2022-10-22 17:50:31.236892
21.0,40.0,2022-10-22 17:50:31.762854
21.0,40.0,2022-10-22 17:50:32.288801
21.0,40.0,2022-10-22 17:50:32.814740
21.0,40.0,2022-10-22 17:50:33.340699
21.0,40.0,2022-10-22 17:50:33.866762
21.0,40.0,2022-10-22 17:50:34.392752
21.0,40.0,2022-10-22 17:50:34.918710
21.0,40.0,2022-10-22 17:50:35.444656
21.0,40.0,2022-10-22 17:50:35.970602
21.0,41.0,2022-10-22 17:50:36.496756
21.0,40.0,2022-10-22 17:50:37.022697
21.0,41.0,2022-10-22 17:50:37.548772
21.0,41.0,2022-10-22 17:50:38.074856
21.0,41.0,2022-10-22 17:50:38.600906
21.0,40.0,2022-10-22 17:50:39.126944
21.0,40.0,2022-10-22 17:50:42.180711
21.0,40.0,2022-10-22 17:50:42.706565
21.0,40.0,2022-10-22 17:50:43.232519
21.0,41.0,2022-10-22 17:50:43.758554
21.0,41.0,2022-10-22 17:50:44.284601
21.0,41.0,2022-10-22 17:50:44.810698
21.0,40.0,2022-10-22 17:50:47.864550
21.0,40.0,2022-10-22 17:50:48.390440
21.0,40.0,2022-10-22 17:50:48.916480
21.0,41.0,2022-10-22 17:50:49.442560
21.0,41.0,2022-10-22 17:50:49.968631
21.0,41.0,2022-10-22 17:50:50.494676
21.0,41.0,2022-10-22 17:50:51.020728
21.0,41.0,2022-10-22 17:50:51.546883
21.0,41.0,2022-10-22 17:50:52.072904
21.0,41.0,2022-10-22 17:50:52.598727
21.0,41.0,2022-10-22 17:50:53.124840
21.0,41.0,2022-10-22 17:50:53.650890
21.0,41.0,2022-10-22 17:50:54.176998
21.0,41.0,2022-10-22 17:50:54.703041
21.0,41.0,2022-10-22 17:50:55.229095
21.0,41.0,2022-10-22 17:50:55.755141
21.0,41.0,2022-10-22 17:50:56.281177
21.0,41.0,2022-10-22 17:50:56.807406
21.0,41.0,2022-10-22 17:50:57.333444
21.0,41.0,2022-10-22 17:50:57.859515
21.0,41.0,2022-10-22 17:50:58.385563
22.0,41.0,2022-10-22 17:50:58.911574
21.0,41.0,2022-10-22 17:50:59.437645
21.0,41.0,2022-10-22 17:50:59.963769
21.0,41.0,2022-10-22 17:51:00.489795
21.0,41.0,2022-10-22 17:51:01.016049
21.0,41.0,2022-10-22 17:51:01.543159
21.0,41.0,2022-10-22 17:51:02.069174
21.0,41.0,2022-10-22 17:51:02.595230
21.0,41.0,2022-10-22 17:51:03.121316
22.0,41.0,2022-10-22 17:51:03.647408
21.0,41.0,2022-10-22 17:51:04.173506
21.0,41.0,2022-10-22 17:51:04.699580
21.0,41.0,2022-10-22 17:51:05.225646
21.0,41.0,2022-10-22 17:51:05.751734
21.0,41.0,2022-10-22 17:51:06.277831
21.0,41.0,2022-10-22 17:51:06.803906
21.0,41.0,2022-10-22 17:51:07.329945
21.0,41.0,2022-10-22 17:51:07.855993
21.0,41.0,2022-10-22 17:51:08.382062
21.0,41.0,2022-10-22 17:51:08.908136
21.0,41.0,2022-10-22 17:51:09.434248
21.0,41.0,2022-10-22 17:51:09.960300
21.0,41.0,2022-10-22 17:51:10.486418
21.0,41.0,2022-10-22 17:51:11.012465
21.0,41.0,2022-10-22 17:51:11.538506
21.0,41.0,2022-10-22 17:51:12.064550
21.0,41.0,2022-10-22 17:51:12.590408
22.0,41.0,2022-10-22 17:51:13.116522
21.0,41.0,2022-10-22 17:51:13.642554
21.0,41.0,2022-10-22 17:51:14.168418
21.0,41.0,2022-10-22 17:51:14.694462
21.0,41.0,2022-10-22 17:51:15.220553
22.0,41.0,2022-10-22 17:51:15.746748
22.0,41.0,2022-10-22 17:51:16.273187
21.0,41.0,2022-10-22 17:51:16.798557
21.0,41.0,2022-10-22 17:51:17.325066
21.0,41.0,2022-10-22 17:51:17.851177
21.0,41.0,2022-10-22 17:51:18.377353
21.0,40.0,2022-10-22 17:51:21.434418
21.0,41.0,2022-10-22 17:51:21.960477
21.0,41.0,2022-10-22 17:51:22.486697
21.0,40.0,2022-10-22 17:51:25.544172
21.0,40.0,2022-10-22 17:51:26.070124
21.0,40.0,2022-10-22 17:51:26.596231
21.0,40.0,2022-10-22 17:51:27.122585
21.0,41.0,2022-10-22 17:51:27.647944
21.0,41.0,2022-10-22 17:51:28.174065
21.0,41.0,2022-10-22 17:51:28.700221
21.0,40.0,2022-10-22 17:51:31.757217
21.0,40.0,2022-10-22 17:51:32.283117
21.0,40.0,2022-10-22 17:51:32.809097
21.0,40.0,2022-10-22 17:51:33.335132
21.0,40.0,2022-10-22 17:51:33.861177
21.0,40.0,2022-10-22 17:51:34.387232
21.0,41.0,2022-10-22 17:51:34.913125
21.0,41.0,2022-10-22 17:51:35.439649
21.0,41.0,2022-10-22 17:51:35.966234
21.0,41.0,2022-10-22 17:51:36.492763
21.0,41.0,2022-10-22 17:51:37.019300
21.0,40.0,2022-10-22 17:51:37.545333
21.0,41.0,2022-10-22 17:51:38.071453
21.0,40.0,2022-10-22 17:51:38.597917
21.0,41.0,2022-10-22 17:51:39.123996
21.0,41.0,2022-10-22 17:51:39.649929
21.0,41.0,2022-10-22 17:51:40.176531
21.0,40.0,2022-10-22 17:51:40.702586
21.0,41.0,2022-10-22 17:51:41.228741
21.0,41.0,2022-10-22 17:51:41.754896
21.0,41.0,2022-10-22 17:51:42.281018
21.0,41.0,2022-10-22 17:51:42.807184
21.0,41.0,2022-10-22 17:51:43.333306
21.0,41.0,2022-10-22 17:51:43.859435
21.0,41.0,2022-10-22 17:51:44.385914
21.0,41.0,2022-10-22 17:51:44.911809
21.0,40.0,2022-10-22 17:51:45.437863
21.0,41.0,2022-10-22 17:51:45.964296
21.0,41.0,2022-10-22 17:51:46.489668
21.0,41.0,2022-10-22 17:51:47.016247
21.0,40.0,2022-10-22 17:51:50.070046
21.0,40.0,2022-10-22 17:51:50.596403
21.0,40.0,2022-10-22 17:51:51.122220
21.0,40.0,2022-10-22 17:51:51.648016
21.0,40.0,2022-10-22 17:51:52.174266
21.0,40.0,2022-10-22 17:51:52.700613
21.0,40.0,2022-10-22 17:51:53.225862
21.0,40.0,2022-10-22 17:51:53.752299
21.0,40.0,2022-10-22 17:51:54.278298
21.0,41.0,2022-10-22 17:51:54.804793
21.0,40.0,2022-10-22 17:51:55.330806
21.0,40.0,2022-10-22 17:51:55.856905
21.0,40.0,2022-10-22 17:51:56.382924
21.0,40.0,2022-10-22 17:51:56.908957
21.0,40.0,2022-10-22 17:51:57.434989
21.0,40.0,2022-10-22 17:51:57.961028
21.0,40.0,2022-10-22 17:52:01.014794
21.0,40.0,2022-10-22 17:52:01.541022
21.0,40.0,2022-10-22 17:52:02.067243
21.0,40.0,2022-10-22 17:52:02.593283
21.0,40.0,2022-10-22 17:52:03.119317
21.0,40.0,2022-10-22 17:52:03.645388
21.0,40.0,2022-10-22 17:52:04.171461
21.0,40.0,2022-10-22 17:52:04.697566
21.0,40.0,2022-10-22 17:52:05.223620
21.0,40.0,2022-10-22 17:52:05.749595
21.0,40.0,2022-10-22 17:52:06.274787
21.0,40.0,2022-10-22 17:52:06.800220
21.0,40.0,2022-10-22 17:52:07.326909
21.0,40.0,2022-10-22 17:52:07.852940
21.0,40.0,2022-10-22 17:52:08.378973
21.0,40.0,2022-10-22 17:52:11.435790
21.0,40.0,2022-10-22 17:52:11.962088
21.0,40.0,2022-10-22 17:52:12.487362
21.0,40.0,2022-10-22 17:52:13.013763
21.0,40.0,2022-10-22 17:52:13.539850
21.0,40.0,2022-10-22 17:52:14.066312
21.0,40.0,2022-10-22 17:52:14.592321
21.0,40.0,2022-10-22 17:52:15.118439
21.0,40.0,2022-10-22 17:52:15.644451
21.0,40.0,2022-10-22 17:52:16.170650
21.0,40.0,2022-10-22 17:52:16.696749
21.0,40.0,2022-10-22 17:52:17.222849
21.0,40.0,2022-10-22 17:52:17.749213
21.0,40.0,2022-10-22 17:52:18.274495
21.0,40.0,2022-10-22 17:52:18.800842
21.0,40.0,2022-10-22 17:52:19.326115
21.0,40.0,2022-10-22 17:52:19.852461
21.0,40.0,2022-10-22 17:52:20.377911
21.0,40.0,2022-10-22 17:52:23.431854
21.0,40.0,2022-10-22 17:52:23.957864
21.0,40.0,2022-10-22 17:52:24.483908
21.0,40.0,2022-10-22 17:52:25.009575
21.0,40.0,2022-10-22 17:52:45.798177
21.0,40.0,2022-10-22 17:52:46.324472
21.0,40.0,2022-10-22 17:52:46.850478
21.0,40.0,2022-10-22 17:52:47.376641
21.0,40.0,2022-10-22 17:52:47.902663
21.0,40.0,2022-10-22 17:52:48.428719
21.0,40.0,2022-10-22 17:52:48.955194
21.0,40.0,2022-10-22 17:52:49.481581
21.0,40.0,2022-10-22 17:52:50.007605
21.0,40.0,2022-10-22 17:52:50.534008
21.0,40.0,2022-10-22 17:52:51.060023
21.0,40.0,2022-10-22 17:52:51.586125
21.0,40.0,2022-10-22 17:52:52.112084
21.0,40.0,2022-10-22 17:52:52.638048
21.0,40.0,2022-10-22 17:52:55.694925
21.0,40.0,2022-10-22 17:52:56.220850
21.0,40.0,2022-10-22 17:52:59.277795
21.0,40.0,2022-10-22 17:52:59.803729
21.0,40.0,2022-10-22 17:53:00.329662
21.0,40.0,2022-10-22 17:53:00.855602
21.0,40.0,2022-10-22 17:53:01.381519
21.0,40.0,2022-10-22 17:53:01.907533
21.0,40.0,2022-10-22 17:53:02.433483
21.0,40.0,2022-10-22 17:53:02.959397
21.0,40.0,2022-10-22 17:53:03.484530
21.0,40.0,2022-10-22 17:53:04.009711
21.0,40.0,2022-10-22 17:53:04.535680
21.0,40.0,2022-10-22 17:53:05.061609
21.0,40.0,2022-10-22 17:53:05.587557
21.0,40.0,2022-10-22 17:53:06.113280
21.0,40.0,2022-10-22 17:53:06.639168
21.0,40.0,2022-10-22 17:53:07.164753
21.0,40.0,2022-10-22 17:53:07.690669
21.0,40.0,2022-10-22 17:53:08.216435
21.0,40.0,2022-10-22 17:53:08.741551
21.0,40.0,2022-10-22 17:53:09.266784
21.0,40.0,2022-10-22 17:53:12.319707
21.0,40.0,2022-10-22 17:53:12.844886
21.0,40.0,2022-10-22 17:53:13.371086
21.0,40.0,2022-10-22 17:53:13.897074
21.0,40.0,2022-10-22 17:53:14.423063
21.0,40.0,2022-10-22 17:53:14.948988
21.0,40.0,2022-10-22 17:53:15.474934
21.0,40.0,2022-10-22 17:53:16.000838
21.0,40.0,2022-10-22 17:53:16.526842
21.0,40.0,2022-10-22 17:53:17.052765
21.0,40.0,2022-10-22 17:53:17.578710
21.0,40.0,2022-10-22 17:53:18.104624
21.0,40.0,2022-10-22 17:53:18.630307
21.0,40.0,2022-10-22 17:53:19.156321
21.0,40.0,2022-10-22 17:53:19.682066
21.0,40.0,2022-10-22 17:53:20.207990
21.0,40.0,2022-10-22 17:53:20.733925
21.0,40.0,2022-10-22 17:53:21.259857
21.0,40.0,2022-10-22 17:53:21.785781
21.0,40.0,2022-10-22 17:53:22.311700
21.0,40.0,2022-10-22 17:53:22.837650
21.0,40.0,2022-10-22 17:53:25.891282
21.0,40.0,2022-10-22 17:53:26.417256
21.0,40.0,2022-10-22 17:53:29.470978
21.0,40.0,2022-10-22 17:53:29.996976
21.0,40.0,2022-10-22 17:53:30.522945
21.0,40.0,2022-10-22 17:53:33.576769
21.0,40.0,2022-10-22 17:53:36.630327
21.0,40.0,2022-10-22 17:53:37.155927
21.0,40.0,2022-10-22 17:53:37.681872
21.0,40.0,2022-10-22 17:53:38.207824
21.0,40.0,2022-10-22 17:53:38.733797
21.0,40.0,2022-10-22 17:53:39.259729
21.0,40.0,2022-10-22 17:53:42.316419
21.0,40.0,2022-10-22 17:53:42.842334
21.0,40.0,2022-10-22 17:53:43.368255
21.0,40.0,2022-10-22 17:53:43.894184
21.0,40.0,2022-10-22 17:53:44.420120
21.0,40.0,2022-10-22 17:53:44.946128
21.0,40.0,2022-10-22 17:53:45.472113
21.0,40.0,2022-10-22 17:53:45.998115
21.0,40.0,2022-10-22 17:53:49.051477
21.0,40.0,2022-10-22 17:53:52.107729
21.0,40.0,2022-10-22 17:53:57.693007
21.0,40.0,2022-10-22 17:53:58.218932
21.0,40.0,2022-10-22 17:53:58.745305
21.0,40.0,2022-10-22 17:54:04.326661
21.0,40.0,2022-10-22 17:54:04.852631
21.0,40.0,2022-10-22 17:54:05.378618
21.0,40.0,2022-10-22 17:54:08.437513
21.0,40.0,2022-10-22 17:54:11.491182
21.0,40.0,2022-10-22 17:54:12.017446
21.0,40.0,2022-10-22 17:54:15.070588
21.0,40.0,2022-10-22 17:54:18.124110
21.0,40.0,2022-10-22 17:54:18.650037
21.0,40.0,2022-10-22 17:54:19.175982
21.0,40.0,2022-10-22 17:54:19.701887
21.0,40.0,2022-10-22 17:54:20.228059
21.0,40.0,2022-10-22 17:54:20.753990
21.0,40.0,2022-10-22 17:54:21.279989
21.0,40.0,2022-10-22 17:54:21.805918
21.0,40.0,2022-10-22 17:54:22.331821
21.0,40.0,2022-10-22 17:54:22.857805
21.0,40.0,2022-10-22 17:54:25.911434
21.0,40.0,2022-10-22 17:54:28.968069
21.0,40.0,2022-10-22 17:54:29.493990
21.0,40.0,2022-10-22 17:54:30.019932
21.0,40.0,2022-10-22 17:54:33.073604
21.0,40.0,2022-10-22 17:54:33.599538
21.0,40.0,2022-10-22 17:54:36.656772
21.0,40.0,2022-10-22 17:54:39.710391
